id,price_max,mean_true
16767,Work In Progess,240.59
23876,Work In Progess,235.9
22218,Work In Progess,236.3
22954,Work In Progess,236.02
17926,Work In Progess,235.51
24510,Work In Progess,238.47
23176,Work In Progess,240.4
16917,Work In Progess,237.93
24790,Work In Progess,236.7
23916,Work In Progess,235.45
16737,Work In Progess,240.04
17938,Work In Progess,240.67
21876,Work In Progess,240.04
22609,Work In Progess,236.26
23592,Work In Progess,236.94
21914,Work In Progess,235.82
16015,Work In Progess,235.65
16305,Work In Progess,237.35
23832,Work In Progess,238.88
21947,Work In Progess,239.91
24804,Work In Progess,239.63
23895,Work In Progess,236.12
24692,Work In Progess,239.09
17037,Work In Progess,237.42
24878,Work In Progess,239.82
23676,Work In Progess,236.97
22621,Work In Progess,236.72
16025,Work In Progess,235.42
22695,Work In Progess,239.7
24994,Work In Progess,236.44
22661,Work In Progess,239.57
16053,Work In Progess,238.06
23852,Work In Progess,238.59
22922,Work In Progess,238.4
23904,Work In Progess,238.92
24233,Work In Progess,239.62
16287,Work In Progess,240.67
24926,Work In Progess,236.99
16079,Work In Progess,236.83
22890,Work In Progess,236.04
24931,Work In Progess,240.23
16076,Work In Progess,236.05
23873,Work In Progess,240.4
18952,Work In Progess,239.77
21899,Work In Progess,240.23
24592,Work In Progess,240.23
24864,Work In Progess,238.52
22822,Work In Progess,240.64
16956,Work In Progess,239.77
23842,Work In Progess,237.63
24209,Work In Progess,239.21
23664,Work In Progess,237.49
16777,Work In Progess,238.05
16887,Work In Progess,236.49
23883,Work In Progess,239.03
16267,Work In Progess,240.41
23595,Work In Progess,236.52
24249,Work In Progess,239.81
24838,Work In Progess,240.36
23924,Work In Progess,236.33
16747,Work In Progess,236.2
24880,Work In Progess,238.09
22657,Work In Progess,240.36
16787,Work In Progess,236.51
16165,Work In Progess,236.46
23822,Work In Progess,237.02
17009,Work In Progess,240.78
24916,Work In Progess,237.99
18681,Work In Progess,236.17
18355,Work In Progess,236.46
23826,Work In Progess,238.04
24848,Work In Progess,237.6
23866,Work In Progess,236.91
23613,Work In Progess,238.66
24814,Work In Progess,236.33
16070,Work In Progess,237.05
23282,Work In Progess,238.08
24561,Work In Progess,237.67
23614,Work In Progess,236.08
24932,Work In Progess,239.56
16877,Work In Progess,235.84
24420,Work In Progess,238.25
24934,Work In Progess,236.27
22671,Work In Progess,240.58
21904,Work In Progess,240.79
24574,Work In Progess,237.96
16297,Work In Progess,236.08
24832,Work In Progess,236.37
22932,Work In Progess,237.18
16995,Work In Progess,240.26
25009,Work In Progess,236.45
24573,Work In Progess,238.64
24795,Work In Progess,238.17
24903,Work In Progess,237.89
24904,Work In Progess,237.81
22867,Work In Progess,235.82
23633,Work In Progess,239.49
17942,Work In Progess,239.5
16706,Work In Progess,238.75
22977,Work In Progess,237.13
16379,Work In Progess,240.38
25020,Work In Progess,238.22
16023,Work In Progess,238.82
16276,Work In Progess,237.37
16099,Work In Progess,238.13
24622,Work In Progess,240.42
22620,Work In Progess,237.09
16315,Work In Progess,238.16
22877,Work In Progess,240.41
24734,Work In Progess,236.13
25062,Work In Progess,236.95
22951,Work In Progess,239.26
16069,Work In Progess,235.44
24854,Work In Progess,237.85
24194,Work In Progess,237.65
16356,Work In Progess,237.93
21934,Work In Progess,238.15
25033,Work In Progess,237.81
23722,Work In Progess,240
23834,Work In Progess,240.79
23836,Work In Progess,238.75
24822,Work In Progess,237.75
24857,Work In Progess,239.73
22964,Work In Progess,235.46
21834,Work In Progess,236.72
22855,Work In Progess,239
24203,Work In Progess,239.29
22894,Work In Progess,240.18
16957,Work In Progess,236.3
16043,Work In Progess,239.47
23732,Work In Progess,240.54
22751,Work In Progess,236.58
16847,Work In Progess,238.47
23736,Work In Progess,237.96
24868,Work In Progess,238.85
23666,Work In Progess,239.98
23776,Work In Progess,236.49
18852,Work In Progess,237.38
16414,Work In Progess,237.21
22685,Work In Progess,239.29
23632,Work In Progess,240.67
16967,Work In Progess,236.42
24803,Work In Progess,237.48
22874,Work In Progess,236.6
17003,Work In Progess,236.62
24327,Work In Progess,239.98
22469,Work In Progess,240.57
17005,Work In Progess,240.53
16788,Work In Progess,236.13
17006,Work In Progess,239.43
24882,Work In Progess,239.22
24846,Work In Progess,240.6
25173,Work In Progess,238.56
24922,Work In Progess,240.04
16037,Work In Progess,239.87
16066,Work In Progess,235.68
22736,Work In Progess,236.46
24964,Work In Progess,235.32
18981,Work In Progess,240.15
23395,Work In Progess,235.84
22409,Work In Progess,237.24
16984,Work In Progess,236.45
16074,Work In Progess,238.13
23764,Work In Progess,236.43
24603,Work In Progess,237.65
23766,Work In Progess,237.34
16259,Work In Progess,236.85
16804,Work In Progess,240.21
22819,Work In Progess,235.45
23844,Work In Progess,240.59
24646,Work In Progess,235.9
16117,Work In Progess,236.81
16992,Work In Progess,239.21
24866,Work In Progess,240.09
16481,Work In Progess,236.53
25011,Work In Progess,235.5
23594,Work In Progess,239.69
16050,Work In Progess,236.23
22719,Work In Progess,240
24798,Work In Progess,240.64
23814,Work In Progess,236.58
24837,Work In Progess,235.48
21884,Work In Progess,235.91
22910,Work In Progess,236.46
16056,Work In Progess,239.45
21849,Work In Progess,238.22
24802,Work In Progess,238.77
25023,Work In Progess,238.59
23494,Work In Progess,240.05
24806,Work In Progess,239.7
16937,Work In Progess,239.3
16717,Work In Progess,236.96
16061,Work In Progess,235.99
16319,Work In Progess,238.07
24701,Work In Progess,235.86
23756,Work In Progess,236.11
18431,Work In Progess,237.96
16904,Work In Progess,235.36
24813,Work In Progess,237.48
22921,Work In Progess,239.68
25002,Work In Progess,238.87
16077,Work In Progess,238.77
23872,Work In Progess,240.46
22850,Work In Progess,235.93
22449,Work In Progess,237.18
22709,Work In Progess,235.39
17057,Work In Progess,237.42
24167,Work In Progess,239.74
24823,Work In Progess,238.67
23804,Work In Progess,240.43
22820,Work In Progess,239.36
22491,Work In Progess,235.58
24792,Work In Progess,237.47
24572,Work In Progess,237.38
23515,Work In Progess,236.31
24831,Work In Progess,238.3
16306,Work In Progess,238.12
25161,Work In Progess,236.79
24614,Work In Progess,237.57
16195,Work In Progess,240.8
21880,Work In Progess,237.02
16927,Work In Progess,238.11
16059,Work In Progess,240.7
24584,Work In Progess,238.59
16966,Work In Progess,235.98
22655,Work In Progess,240.05
21999,Work In Progess,238.29
24951,Work In Progess,237.09
24624,Work In Progess,240.49
16096,Work In Progess,237.73
16316,Work In Progess,240.03
21890,Work In Progess,240.12
16100,Work In Progess,238.45
16718,Work In Progess,236
16176,Work In Progess,235.42
16033,Work In Progess,239.39
16175,Work In Progess,238.54
24157,Work In Progess,240.74
22885,Work In Progess,236.55
22189,Work In Progess,239.77
24488,Work In Progess,238.61
24673,Work In Progess,235.64
24161,Work In Progess,238.18
23105,Work In Progess,236.53
24819,Work In Progess,235.78
22963,Work In Progess,236.12
17638,Work In Progess,237.2
16656,Work In Progess,237.64
24530,Work In Progess,240.8
22861,Work In Progess,240.66
21214,Work In Progess,237.87
22860,Work In Progess,240.07
25153,Work In Progess,236.9
23516,Work In Progess,239.6
16120,Work In Progess,236.94
22349,Work In Progess,237.24
24427,Work In Progess,239.35
22569,Work In Progess,236.1
16666,Work In Progess,235.58
16019,Work In Progess,237.95
24872,Work In Progess,240.28
22208,Work In Progess,239.53
22651,Work In Progess,239.58
22650,Work In Progess,236.01
16020,Work In Progess,240.11
17438,Work In Progess,237.81
24876,Work In Progess,240.41
23236,Work In Progess,238.2
24220,Work In Progess,240.27
21924,Work In Progess,240.09
24664,Work In Progess,238.26
24332,Work In Progess,238.09
16139,Work In Progess,239.35
23315,Work In Progess,239.88
16757,Work In Progess,240.68
16065,Work In Progess,239.74
16646,Work In Progess,239.47
22884,Work In Progess,240.69
23572,Work In Progess,239.38
24230,Work In Progess,238.83
24890,Work In Progess,240.45
18581,Work In Progess,238.11
16987,Work In Progess,239.62
24672,Work In Progess,240.72
23215,Work In Progess,237.78
25183,Work In Progess,238.91
24676,Work In Progess,236.1
16150,Work In Progess,237.46
24458,Work In Progess,236.86
24239,Work In Progess,239.29
16047,Work In Progess,240.2
22676,Work In Progess,238.16
16119,Work In Progess,238.42
23332,Work In Progess,238.55
16265,Work In Progess,236.37
21839,Work In Progess,236.27
16699,Work In Progess,235.53
23263,Work In Progess,237.61
16160,Work In Progess,237.06
25122,Work In Progess,238
22608,Work In Progess,236.31
24248,Work In Progess,240.7
21299,Work In Progess,236.93
18455,Work In Progess,240.22
16166,Work In Progess,240.55
24694,Work In Progess,240.36
24911,Work In Progess,240.07
24582,Work In Progess,236.26
16060,Work In Progess,239.1
23603,Work In Progess,237.11
19663,Work In Progess,240.58
23495,Work In Progess,240.54
23824,Work In Progess,239.88
22840,Work In Progess,240.02
24263,Work In Progess,236.17
18942,Work In Progess,236.02
16795,Work In Progess,240.24
22809,Work In Progess,237.48
19670,Work In Progess,235.78
16395,Work In Progess,239.54
16721,Work In Progess,236.66
24232,Work In Progess,237.41
24892,Work In Progess,237.58
16727,Work In Progess,239.38
16071,Work In Progess,239.23
16072,Work In Progess,236.34
21867,Work In Progess,240.57
16075,Work In Progess,237.29
24276,Work In Progess,239.25
23294,Work In Progess,239.59
23186,Work In Progess,238
21289,Work In Progess,238.5
16369,Work In Progess,238.07
24243,Work In Progess,240.77
22640,Work In Progess,235.94
23626,Work In Progess,237.38
24500,Work In Progess,236.2
24944,Work In Progess,240.48
22865,Work In Progess,235.38
22755,Work In Progess,237.52
23518,Work In Progess,239.92
23303,Work In Progess,235.92
23301,Work In Progess,240.46
24836,Work In Progess,236.05
22761,Work In Progess,238.93
22539,Work In Progess,240.22
23856,Work In Progess,236.17
24843,Work In Progess,240.12
17403,Work In Progess,239.09
16420,Work In Progess,240.61
16206,Work In Progess,235.54
22653,Work In Progess,238.51
16750,Work In Progess,235.51
23533,Work In Progess,236.36
23205,Work In Progess,236.26
24808,Work In Progess,240.23
16719,Work In Progess,237.09
17700,Work In Progess,237.33
24519,Work In Progess,236.97
22882,Work In Progess,237.11
24634,Work In Progess,238.04
19673,Work In Progess,236.49
23612,Work In Progess,238.05
22891,Work In Progess,239.31
24858,Work In Progess,235.77
16110,Work In Progess,237.11
22339,Work In Progess,238.14
16436,Work In Progess,240.48
23656,Work In Progess,237.63
16118,Work In Progess,239.88
24862,Work In Progess,235.75
22967,Work In Progess,236.56
16080,Work In Progess,237.66
23622,Work In Progess,236.32
24863,Work In Progess,239.18
24536,Work In Progess,240.66
16337,Work In Progess,236.97
21256,Work In Progess,239.07
22681,Work In Progess,237.51
18742,Work In Progess,239.95
16016,Work In Progess,235.59
24980,Work In Progess,236.82
16126,Work In Progess,239.97
17762,Work In Progess,236.48
22911,Work In Progess,239.88
25092,Work In Progess,239.53
24546,Work In Progess,239.44
23674,Work In Progess,240.19
23673,Work In Progess,239.99
16456,Work In Progess,240.57
18752,Work In Progess,237.25
16022,Work In Progess,239.15
24551,Work In Progess,238.4
24663,Work In Progess,237.66
24773,Work In Progess,238.11
23534,Work In Progess,235.72
21895,Work In Progess,238.36
16108,Work In Progess,240.27
16792,Work In Progess,240.19
23684,Work In Progess,236.5
16466,Work In Progess,239.71
24231,Work In Progess,238.71
16907,Work In Progess,236.29
16688,Work In Progess,237.55
16039,Work In Progess,235.57
25000,Work In Progess,239.89
25001,Work In Progess,239.97
24895,Work In Progess,235.38
23472,Work In Progess,238.21
23256,Work In Progess,240.21
23694,Work In Progess,238.82
23692,Work In Progess,237.9
22897,Work In Progess,235.58
21909,Work In Progess,236.79
18445,Work In Progess,237.22
16045,Work In Progess,238.75
22934,Work In Progess,240.4
24684,Work In Progess,239.91
24682,Work In Progess,239.17
23484,Work In Progess,238.19
19653,Work In Progess,238.56
23703,Work In Progess,236.53
23704,Work In Progess,238.11
22720,Work In Progess,236.47
16705,Work In Progess,238.94
23926,Work In Progess,237.06
24146,Work In Progess,237.92
24363,Work In Progess,239.16
16819,Work In Progess,236.33
22069,Work In Progess,236.55
23384,Work In Progess,237.57
23382,Work In Progess,238.29
23276,Work In Progess,235.56
16716,Work In Progess,236.22
23934,Work In Progess,239.33
24809,Work In Progess,237.49
22623,Work In Progess,235.38
16464,Work In Progess,238.35
25030,Work In Progess,237.21
22733,Work In Progess,236.04
22079,Work In Progess,235.34
24704,Work In Progess,239.08
16504,Work In Progess,238.51
22737,Work In Progess,235.54
17816,Work In Progess,237.21
22740,Work In Progess,235.44
16837,Work In Progess,235.75
22961,Work In Progess,240.57
24821,Work In Progess,235.52
24824,Work In Progess,238.86
23508,Work In Progess,237.1
23623,Work In Progess,238.55
22710,Work In Progess,240.13
16807,Work In Progess,237.17
23404,Work In Progess,239.88
16843,Work In Progess,238.86
22750,Work In Progess,239.04
16517,Work In Progess,237.58
24941,Work In Progess,240.53
16085,Work In Progess,240.46
22866,Work In Progess,240.1
16086,Work In Progess,238.84
18816,Work In Progess,238.85
16850,Work In Progess,237.79
16090,Work In Progess,236.53
24181,Work In Progess,237.61
23634,Work In Progess,235.94
23526,Work In Progess,238.18
24509,Work In Progess,237.88
24841,Work In Progess,238.31
22875,Work In Progess,236.71
24623,Work In Progess,236.61
22765,Work In Progess,240.77
16204,Work In Progess,235.5
16860,Work In Progess,235.36
22659,Work In Progess,238.83
23644,Work In Progess,238.67
16177,Work In Progess,240.24
16867,Work In Progess,239.84
24409,Work In Progess,240.29
22007,Work In Progess,236.27
22665,Work In Progess,237.56
24962,Work In Progess,239.92
22892,Work In Progess,238.56
24746,Work In Progess,237.9
23322,Work In Progess,237.01
22777,Work In Progess,238.12
22776,Work In Progess,236.49
23762,Work In Progess,237.61
22781,Work In Progess,240.75
18842,Work In Progess,235.55
16988,Work In Progess,238.35
16187,Work In Progess,240.53
24716,Work In Progess,240.79
24644,Work In Progess,235.61
16770,Work In Progess,235.59
18738,Work In Progess,237
16771,Work In Progess,240.21
23663,Work In Progess,240.64
23772,Work In Progess,236.77
16556,Work In Progess,239.18
24430,Work In Progess,237.38
16888,Work In Progess,239.32
24651,Work In Progess,236.59
24764,Work In Progess,238.89
24654,Work In Progess,235.66
